
air_quality,air_quality_raw,comfort,humidity,light,light_digital,light_raw,noise,noise_db,temperature,timestamp,people,occupancy_status
bom,171,bom,37.0,bom,0,212,moderado,36.49286,23.1,2026-05-16 18:02:29,0,
bom,143,bom,37.0,bom,0,213,baixo,31.04538,23.2,2026-05-16 18:02:59,0,
bom,143,bom,37.0,bom,0,181,baixo,34.0171,23.1,2026-05-16 18:03:29,0,
bom,137,bom,37.0,bom,0,203,baixo,33.08484,23.2,2026-05-16 18:03:59,0,
bom,148,bom,37.0,bom,0,186,moderado,35.09554,23.1,2026-05-16 18:04:29,0,
bom,109,bom,37.0,bom,0,171,moderado,36.02782,23.1,2026-05-16 18:04:59,0,
bom,140,bom,37.0,bom,0,182,baixo,32.94307,23.2,2026-05-16 18:05:29,0,
bom,138,bom,37.0,bom,0,180,baixo,34.07266,23.3,2026-05-16 18:05:59,0,
bom,160,bom,37.0,bom,0,229,baixo,32.66505,23.3,2026-05-16 18:06:29,0,
bom,121,bom,37.0,bom,0,251,moderado,37.17385,23.3,2026-05-16 18:06:59,0,
bom,137,bom,37.0,bom,0,254,baixo,32.91253,23.3,2026-05-16 18:07:29,0,
bom,112,bom,37.0,bom,0,249,moderado,35.20305,23.3,2026-05-16 18:07:59,0,
bom,149,bom,37.0,bom,0,203,baixo,34.51258,23.2,2026-05-16 18:08:29,0,
bom,103,bom,37.0,bom,0,192,moderado,41.21715,23.2,2026-05-16 18:08:59,0,
bom,155,bom,37.0,bom,0,220,moderado,36.59618,23.1,2026-05-16 18:09:30,0,
bom,175,bom,37.0,bom,0,204,moderado,41.5246,23.2,2026-05-16 18:10:00,0,
bom,105,bom,37.0,bom,0,225,moderado,36.51848,23.1,2026-05-16 18:10:30,0,
bom,173,bom,37.0,bom,0,219,moderado,39.60952,23.1,2026-05-16 18:11:00,0,
bom,148,bom,37.0,bom,0,221,moderado,39.13427,23.0,2026-05-16 18:11:30,0,
bom,157,bom,37.0,bom,0,173,moderado,37.23635,23.0,2026-05-16 18:12:00,0,
bom,163,bom,37.0,bom,0,202,baixo,32.37287,23.0,2026-05-16 18:12:30,0,
bom,102,bom,37.0,bom,0,203,moderado,38.22581,23.0,2026-05-16 18:13:00,0,
bom,123,bom,37.0,bom,0,199,moderado,36.49529,23.0,2026-05-16 18:13:30,0,
bom,166,bom,37.0,bom,0,245,baixo,33.43586,23.1,2026-05-16 18:14:00,0,
bom,104,bom,37.0,bom,0,246,moderado,40.81136,23.1,2026-05-16 18:14:30,0,
bom,127,bom,37.0,bom,0,195,moderado,35.63311,23.1,2026-05-16 18:15:00,0,
bom,142,bom,37.0,bom,0,198,baixo,32.93518,23.0,2026-05-16 18:15:30,0,
bom,150,bom,39.0,bom,0,172,baixo,32.34191,22.9,2026-05-16 18:16:00,0,
bom,151,bom,39.0,bom,0,180,moderado,38.30198,22.9,2026-05-16 18:16:30,0,
bom,141,bom,39.0,bom,0,187,moderado,36.87043,22.9,2026-05-16 18:17:00,0,
bom,147,bom,39.0,bom,0,212,baixo,33.99993,22.9,2026-05-16 18:17:30,0,
bom,104,bom,39.0,bom,0,243,baixo,33.37476,22.9,2026-05-16 18:18:00,0,
bom,121,bom,39.0,bom,0,191,baixo,32.90657,22.9,2026-05-16 18:18:30,0,
bom,99,bom,39.0,bom,0,203,baixo,31.58725,22.9,2026-05-16 18:19:00,0,
bom,137,bom,39.0,bom,0,186,baixo,28.93116,22.9,2026-05-16 18:19:30,0,
bom,116,bom,39.0,bom,0,199,moderado,36.46404,22.9,2026-05-16 18:20:00,0,
bom,137,bom,39.0,bom,0,179,baixo,32.90507,22.9,2026-05-16 18:20:30,0,
bom,98,bom,39.0,bom,0,167,baixo,31.41881,22.9,2026-05-16 18:21:00,0,
bom,165,bom,39.0,bom,0,183,baixo,32.36251,22.8,2026-05-16 18:21:30,0,
bom,140,bom,39.0,bom,0,269,baixo,34.21649,22.8,2026-05-16 18:22:00,0,
bom,170,bom,39.0,bom,0,269,baixo,31.62049,22.8,2026-05-16 18:22:30,0,
bom,147,bom,39.0,bom,0,186,baixo,33.07832,22.7,2026-05-16 18:23:00,0,
bom,124,bom,39.0,bom,0,173,baixo,29.24831,22.8,2026-05-16 18:23:30,0,
bom,120,bom,39.0,bom,0,219,baixo,32.21648,22.7,2026-05-16 18:24:00,0,
bom,171,bom,39.0,bom,0,221,baixo,33.68626,22.6,2026-05-16 18:24:30,0,
bom,117,bom,39.0,bom,0,212,baixo,34.01659,22.6,2026-05-16 18:25:00,0,
bom,134,bom,39.0,bom,0,212,baixo,34.95942,22.5,2026-05-16 18:25:30,0,
bom,158,bom,39.0,bom,0,227,baixo,30.04978,22.5,2026-05-16 18:26:00,0,
bom,181,bom,39.0,bom,0,267,baixo,33.63865,22.5,2026-05-16 18:26:30,0,
